TransactionNumber,Timestamp,AccountNumber,TransactionType,Amount,Currency,Description,TransactionStatus,TransactionMethod,TransactionOrigin,TransactionReferenceNumber,DestinationAccountID,DestinationCustomerName,DestinationBankID,DestinationCountry,TransactionFees,TransactionAuthorizationMethod,TransactionLocation,money_laundering,CustomerName
1000006300,2024-05-02 08:40:30,1000000021,Deposit,90.0,AUD,Investment Dividend,Completed,Electronic Transfer,Online Banking,REF1000003322,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006301,2024-05-02 09:30:35,1000000017,Deposit,600.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000002613,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006302,2024-05-02 09:30:35,1000000038,Deposit,450.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000005616,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006303,2024-05-02 09:30:45,1000000018,Deposit,350.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000002797,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006304,2024-05-02 09:45:20,1000000032,Deposit,600.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000004835,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006305,2024-05-02 09:45:30,1000000042,Deposit,250.0,AUD,Consultation Fee,Completed,Electronic Transfer,Online Banking,REF1000006095,nil,nil,nil,nil,0.0,Authentication,Melbourne,0,
1000006306,2024-05-02 09:45:30,1000000047,Withdrawal,400.0,AUD,Shopping Spree,Completed,Debit Card,In-branch,REF1000007056,nil,nil,nil,nil,0.0,Limits,Australia,0,
1000006307,2024-05-02 10:20:30,1000000009,Deposit,40.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000001262,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006308,2024-05-02 10:30:15,1000000002,Deposit,400.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000000223,nil,nil,nil,nil,0.0,Authentication,Broome,0,
1000006309,2024-05-02 10:30:25,1000000012,Deposit,200.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000001745,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006310,2024-05-02 10:30:35,1000000037,Deposit,400.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000005493,nil,nil,nil,nil,0.0,Authentication,Albany,0,
1000006311,2024-05-02 11:20:35,1000000004,Withdrawal,10.0,AUD,Cash Withdrawal,Completed,ATM,ATM,REF1000000465,nil,nil,nil,nil,0.0,Authentication,Perth,0,
1000006312,2024-05-02 11:25:30,1000000044,Withdrawal,200.0,AUD,Cash Withdrawal,Completed,ATM,ATM,REF1000006366,nil,nil,nil,nil,0.0,Authentication,Darwin,0,
1000006313,2024-05-02 11:30:55,1000000019,Transfer,180.0,AUD,Repayment,Completed,Online Banking,Online Banking,REF1000002915,1000000035,Kathleen Davis,BSB567890,Australia,0.0,Authorisation rule,Australia,0,
1000006314,2024-05-02 11:45:00,1000000031,Transfer,800.0,AUD,Fund Transfer,Completed,Electronic Transfer,Online Banking,REF1000007779,1000000035,Deborah Clark,BSB321654,Australia,8.0,Authentication,"Adelaide, Australia",1,
1000006315,2024-05-02 13:20:55,1000000007,Deposit,250.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000000825,nil,nil,nil,nil,0.0,Authentication,Hobart,0,
1000006316,2024-05-02 14:20:30,1000000029,Deposit,600.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000004476,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006317,2024-05-02 14:30:20,1000000033,Deposit,400.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000004955,nil,nil,nil,nil,0.0,Authentication,Geraldton,0,
1000006318,2024-05-02 14:30:25,1000000020,Deposit,400.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000003032,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006319,2024-05-02 14:30:25,1000000040,Withdrawal,250.0,AUD,Shopping Expense,Completed,ATM,In-branch,REF1000005855,nil,nil,nil,nil,2.5,Authentication,Australia,0,
1000006320,2024-05-02 14:30:40,1000000031,Deposit,600.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000004716,nil,nil,nil,nil,0.0,Authentication,Bathurst,0,
1000006321,2024-05-02 14:30:40,1000000039,Transfer,150.0,AUD,Charity Donation,Completed,Online Banking,Online Banking,REF1000005733,1000000022,Joseph Young,BSB123459,Australia,1.5,Authorisation rule,Australia,0,
1000006322,2024-05-02 14:35:30,1000000001,Deposit,280.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000000106,nil,nil,nil,nil,0.0,Limits,Australia,0,
1000006323,2024-05-02 14:35:30,1000000006,Deposit,180.0,AUD,Freelance Work Deposit,Completed,Electronic Transfer,Online Banking,REF1000000705,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006324,2024-05-02 14:45:20,1000000003,Transfer,20.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000000332,1000000025,Amy King,BSB123460,Australia,0.5,Limits,Australia,0,
1000006325,2024-05-02 14:45:20,1000000011,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000001553,1000000023,Sharon Hall,BSB123458,Australia,0.0,Limits,Australia,0,
1000006326,2024-05-02 14:45:20,1000000014,Transfer,50.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000002183,1000000023,Sharon Hall,BSB123458,Australia,1.5,Limits,Australia,0,
1000006327,2024-05-02 14:45:20,1000000016,Transfer,50.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000002482,1000000030,Joshua Anderson,BSB123465,Australia,1.5,Limits,Australia,0,
1000006328,2024-05-02 14:45:20,1000000023,Transfer,300.0,AUD,Family Support Transfer,Completed,Online Banking,Online Banking,REF1000003592,1000000002,Michael Smith,BSB234567,Australia,0.0,Authorisation rule,Australia,0,
1000006329,2024-05-02 14:45:20,1000000035,Transfer,300.0,AUD,Family Support,Completed,Online Banking,Online Banking,REF1000005246,1000000043,Laura Anderson,BSB345678,Australia,0.0,Limits,Australia,0,
1000006330,2024-05-02 14:45:20,1000000036,Transfer,800.0,AUD,Monthly Savings Transfer,Completed,Online Banking,Online Banking,REF1000005361,1000000049,Karen Lewis,BSB901234,Australia,5.0,Limits,Australia,0,
1000006331,2024-05-02 14:45:20,1000000041,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000005961,1000000049,Karen Lewis,BSB901234,Australia,1.5,Limits,Perth,0,
1000006332,2024-05-02 14:45:20,1000000045,Withdrawal,300.0,AUD,Cash Withdrawal,Completed,ATM,ATM,REF1000006653,nil,nil,nil,nil,0.0,Authorisation rule,Gold Coast,0,
1000006333,2024-05-02 14:45:20,1000000048,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000007162,1000000040,Christopher Taylor,BSB321321,Australia,0.0,Limits,Brisbane,0,
1000006334,2024-05-02 15:10:30,1000000026,Deposit,180.0,AUD,Bonus Deposit,Completed,Electronic Transfer,Online Banking,REF1000004083,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006335,2024-05-02 15:30:10,1000000043,Withdrawal,150.0,AUD,Dining Out,Completed,Debit Card,In-branch,REF1000006242,nil,nil,nil,nil,0.0,Limits,Hobart,0,
1000006336,2024-05-02 15:50:35,1000000046,Withdrawal,120.0,AUD,Emergency Fund Withdrawal,Completed,ATM,ATM,REF1000006937,nil,nil,nil,nil,0.0,Authentication,Canberra,0,
1000006337,2024-05-03 08:11:38,1000000042,Transfer,1200.0,AUD,Fund Transfer,Completed,Electronic Transfer,Online Banking,REF1000007627,1000000007,Linda Green,BSB789012,Australia,12.0,Authentication,"Sydney, Australia",1,
1000006338,2024-05-03 09:15:30,1000000001,Deposit,300.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000112,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006339,2024-05-03 09:15:30,1000000002,Deposit,100.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000231,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006340,2024-05-03 09:15:30,1000000003,Deposit,50.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000351,nil,nil,nil,nil,0.0,Authentication,Brisbane,0,
1000006341,2024-05-03 09:15:30,1000000004,Deposit,50.0,AUD,Monthly Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000471,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006342,2024-05-03 09:15:30,1000000006,Deposit,150.0,AUD,Scholarship Deposit,Completed,Electronic Transfer,Online Banking,REF1000000712,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006343,2024-05-03 09:15:30,1000000007,Deposit,200.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000831,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006344,2024-05-03 09:15:30,1000000008,Deposit,50.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000000961,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006345,2024-05-03 09:15:30,1000000011,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000001572,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006346,2024-05-03 09:15:30,1000000016,Deposit,200.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000002501,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006347,2024-05-03 09:15:30,1000000017,Deposit,300.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000002621,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006348,2024-05-03 09:15:30,1000000019,Transfer,150.0,AUD,Monthly savings transfer,Completed,Online Banking,Online Banking,REF1000002920,1000000024,Christopher Allen,BSB123459,Australia,0.0,Authentication,Australia,0,
1000006349,2024-05-03 09:15:30,1000000021,Deposit,100.0,AUD,Monthly Pension Deposit,Completed,Electronic Transfer,Online Banking,REF1000003311,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006350,2024-05-03 09:15:30,1000000022,Deposit,300.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000003490,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006351,2024-05-03 09:15:30,1000000024,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000003731,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006352,2024-05-03 09:15:30,1000000026,Deposit,100.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000004091,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006353,2024-05-03 09:15:30,1000000029,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000004481,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006354,2024-05-03 09:15:30,1000000031,Deposit,1000.0,AUD,Pension Deposit,Completed,Electronic Transfer,Online Banking,REF1000004721,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006355,2024-05-03 09:15:30,1000000032,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000004841,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006356,2024-05-03 09:15:30,1000000035,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000005265,nil,nil,nil,nil,0.0,Authentication,Kalgoorlie,0,
1000006357,2024-05-03 09:15:30,1000000036,Transfer,500.0,AUD,Monthly Savings Transfer,Completed,Online Banking,Online Banking,REF1000005380,1000000041,Patricia Brown,BSB123456,Australia,0.0,Authentication,Australia,0,
1000006358,2024-05-03 09:15:30,1000000037,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000005501,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006359,2024-05-03 09:15:30,1000000038,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000005621,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006360,2024-05-03 09:15:30,1000000039,Deposit,500.0,AUD,Monthly Pension Deposit,Completed,Electronic Transfer,Online Banking,REF1000005741,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006361,2024-05-03 09:15:30,1000000040,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000005861,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006362,2024-05-03 09:15:30,1000000041,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000005980,nil,nil,nil,nil,0.0,Authentication,Perth,0,
1000006363,2024-05-03 09:15:30,1000000042,Deposit,300.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000006101,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006364,2024-05-03 09:15:30,1000000043,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000006250,nil,nil,nil,nil,0.0,Authentication,Hobart,0,
1000006365,2024-05-03 09:15:30,1000000045,Transfer,300.0,AUD,Monthly savings transfer,Completed,Online Banking,Online Banking,REF1000006672,1000000049,Karen Lewis,BSB901234,Australia,0.0,Authentication,Australia,0,
1000006366,2024-05-03 09:15:30,1000000046,Deposit,500.0,AUD,Monthly Allowance Deposit,Completed,Electronic Transfer,Online Banking,REF1000006941,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006367,2024-05-03 09:15:30,1000000047,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000007061,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006368,2024-05-03 09:15:30,1000000048,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000007181,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006369,2024-05-03 09:45:21,1000000023,Deposit,500.0,AUD,Salary Deposit,Completed,Electronic Transfer,Online Banking,REF1000003611,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006370,2024-05-03 10:20:20,1000000022,Transfer,180.0,AUD,Friend Support,Completed,Online Banking,Online Banking,REF1000003486,1000000036,Stephen Lewis,BSB654123,Australia,0.0,Limits,Australia,0,
1000006371,2024-05-03 11:30:10,1000000003,Purchase,15.0,AUD,Grocery Shopping,Completed,Debit Card,POS,REF1000000333,1000000026,Brian Scott,BSB123461,Australia,0.0,Authorisation rule,Brisbane,0,
1000006372,2024-05-03 11:30:10,1000000011,Purchase,100.0,AUD,Online Shopping,Completed,Debit Card,POS,REF1000001554,1000000030,Joshua Anderson,BSB123465,Australia,0.0,Authentication,Australia,0,
1000006373,2024-05-03 11:30:10,1000000014,Bill Payment,70.0,AUD,Electricity Bill,Completed,Online Banking,Online Banking,REF1000002184,1000000027,PublicPath Operations,BSBUtility,Australia,0.0,Authentication,Australia,0,
1000006374,2024-05-03 11:30:10,1000000016,Purchase,20.0,AUD,Online Shopping,Completed,Online Banking,Online Banking,REF1000002483,1000000037,Jessica Robinson,BSB123654,Australia,0.0,Authentication,Australia,0,
1000006375,2024-05-03 11:30:10,1000000023,Purchase,50.0,AUD,Grocery Shopping,Completed,Mobile Banking,POS,REF1000003593,1000000007,Linda Green,BSB789012,Australia,0.0,Limits,Australia,0,
1000006376,2024-05-03 11:30:10,1000000035,Bill Payment,50.0,AUD,Electricity Bill,Completed,Online Banking,Online Banking,REF1000005247,1000000012,Eventura Activities,BSB000000,Australia,0.0,Authentication,Australia,0,
1000006377,2024-05-03 11:30:10,1000000036,Purchase,50.0,AUD,Grocery Shopping,Completed,Mobile Banking,POS,REF1000005362,1000000037,Raymond Thompson,BSB654321,Australia,0.0,Authentication,Broome,0,
1000006378,2024-05-03 11:30:10,1000000041,Bill Payment,100.0,AUD,Electricity Bill,Completed,Online Banking,Online Banking,REF1000005962,1000000028,ShopSphere Malls,BSBUtility,Australia,0.0,Authentication,Perth,0,
1000006379,2024-05-03 11:30:10,1000000045,Transfer,200.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000006654,1000000022,Joseph Young,BSB123457,Australia,0.0,Limits,Gold Coast,0,
1000006380,2024-05-03 11:30:10,1000000048,Purchase,50.0,AUD,Online Shopping,Completed,Online Banking,Online Banking,REF1000007163,1000000037,Jessica Robinson,BSB123654,Australia,0.0,Authentication,Brisbane,0,
1000006381,2024-05-03 12:55:00,1000000019,Transfer,1300.0,AUD,Fund Transfer,Completed,Electronic Transfer,Online Banking,REF1000007780,1000000049,Karen Lewis,BSB901234,Australia,13.0,Authentication,"Canberra, Australia",1,
1000006382,2024-05-03 12:55:00,1000000049,Transfer,1300.0,AUD,Fund Transfer,Completed,Electronic Transfer,Online Banking,REF1000007780,1000000019,Susan Martin,BSB901234,Australia,13.0,Authentication,"Canberra, Australia",1,
1000006383,2024-05-03 14:20:45,1000000001,Transfer,200.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000000092,1000000003,Jessica Taylor,BSB345678,Australia,0.0,Authorisation rule,Australia,0,
1000006384,2024-05-03 14:20:45,1000000002,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000000212,1000000040,Christopher Taylor,BSB321321,Australia,0.0,Authorisation rule,Australia,0,
1000006385,2024-05-03 14:20:45,1000000004,Transfer,15.0,AUD,Friend transfer,Completed,Online Banking,Online Banking,REF1000000451,1000000020,Kevin Walker,BSB012345,Australia,0.0,Limits,Australia,0,
1000006386,2024-05-03 14:20:45,1000000007,Transfer,150.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000000811,1000000034,Edward Davis,BSB321321,Australia,0.0,Authorisation rule,Australia,0,
1000006387,2024-05-03 14:20:45,1000000008,Withdrawal,20.0,AUD,Grocery Shopping,Completed,Debit Card,ATM,REF1000000943,nil,nil,nil,nil,0.0,Authentication,Australia,0,
1000006388,2024-05-03 14:20:45,1000000014,Withdrawal,50.0,AUD,Grocery Shopping,Completed,Debit Card,ATM,REF1000002202,nil,nil,nil,nil,0.0,Limits,Australia,0,
1000006389,2024-05-03 14:20:45,1000000015,Transfer,200.0,AUD,Family Support,Completed,Online Banking,Online Banking,REF1000002378,1000000020,Kevin Walker,BSB012345,Australia,0.0,Limits,Australia,0,
1000006390,2024-05-03 14:20:45,1000000017,Transfer,300.0,AUD,Family Support Transfer,Completed,Online Banking,Online Banking,REF1000002602,1000000026,Brian Scott,BSB123461,Australia,5.0,Limits,Australia,0,
1000006391,2024-05-03 14:20:45,1000000018,Withdrawal,150.0,AUD,Grocery Shopping,Completed,Debit Card,In-branch,REF1000002802,nil,nil,nil,nil,0.0,Limits,Australia,0,
1000006392,2024-05-03 14:20:45,1000000020,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000003021,1000000022,Joseph Young,BSB123457,Australia,0.0,Authentication,Australia,0,
1000006393,2024-05-03 14:20:45,1000000021,Withdrawal,50.0,AUD,Cash Withdrawal,Completed,ATM,In-branch,REF1000003333,nil,nil,nil,nil,0.0,Authorisation rule,Australia,0,
1000006394,2024-05-03 14:20:45,1000000025,Transfer,300.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000003860,1000000036,Stephen Lewis,BSB654123,Australia,0.0,Authorisation rule,Wagga Wagga,0,
1000006395,2024-05-03 14:20:45,1000000027,Transfer,200.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000004205,1000000043,Laura Anderson,BSB345678,Australia,0.0,Limits,Port Macquarie,0,
1000006396,2024-05-03 14:20:45,1000000028,Transfer,100.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000004342,1000000031,Betty Thomas,BSB123456,Australia,0.0,Authorisation rule,Australia,0,
1000006397,2024-05-03 14:20:45,1000000031,Transfer,300.0,AUD,Family Support Transfer,Completed,Online Banking,Online Banking,REF1000004702,1000000029,Rebecca Martinez,BSB123464,Australia,0.0,Limits,Australia,0,
1000006398,2024-05-03 14:20:45,1000000032,Transfer,300.0,AUD,Family Support,Completed,Online Banking,Online Banking,REF1000004821,1000000044,Brandon Miller,BSB456789,Australia,5.0,Limits,Australia,0,
1000006399,2024-05-03 14:20:45,1000000033,Transfer,200.0,AUD,Friend Transfer,Completed,Online Banking,Online Banking,REF1000004941,1000000040,Christopher Taylor,BSB321321,Australia,0.0,Authentication,Geraldton,0,
1000006400,2024-05-03 14:20:45,1000000034,Transfer,300.0,AUD,Family Support,Completed,Online Banking,Online Banking,REF1000005065,1000000045,Kathleen Davis,BSB567890,Australia,0.0,Limits,Australia,0,
1000006401,2024-05-03 14:20:45,1000000038,Transfer,300.0,AUD,Family Support,Completed,Online Banking,Online Banking,REF1000005602,1000000041,Patricia Brown,BSB123456,Australia,0.0,Authorisation rule,Australia,0,
